ID No,Prog Code,Gender,YoG,CGPA,CGPA100,CGPA200,CGPA300,CGPA400
95443,EEE,Male,2013,3.06,3.58,2.48,2.95,3.48
80047,EEE,Male,2013,3.32,3.22,3.42,3.51,3.54
84049,EEE,Male,2013,3.70,4.29,3.80,3.79,3.21
34534,EEE,Male,2013,4.65,4.62,4.33,4.74,4.72
24921,EEE,Male,2013,4.63,4.89,4.76,4.83,4.38
81272,EEE,Male,2013,4.58,4.78,4.20,4.89,4.48
92829,EEE,Male,2013,3.77,4.31,3.41,3.94,3.78
70748,EEE,Male,2013,3.80,4.27,3.31,3.96,3.83
79848,EEE,Male,2013,3.73,4.76,3.53,3.33,3.43
39657,EEE,Male,2013,4.25,4.71,4.37,4.19,4.25
51252,EEE,Male,2013,3.76,4.20,3.47,3.72,3.48
36501,EEE,Female,2013,4.73,4.84,4.59,4.70,4.66
74274,EEE,Male,2013,4.67,4.84,4.51,4.68,4.52
85216,EEE,Male,2013,4.10,4.42,4.04,4.23,3.70
41670,EEE,Male,2013,4.72,4.82,4.51,4.70,4.66
54683,EEE,Male,2013,4.33,4.82,4.31,4.40,3.93
96026,EEE,Female,2013,3.41,4.38,3.51,3.09,2.69
80851,EEE,Female,2013,3.41,4.07,3.57,2.86,2.97
40932,EEE,Male,2013,4.71,4.62,4.67,4.79,4.52
77289,EEE,Male,2013,3.13,3.84,2.76,3.15,3.06
94450,EEE,Male,2014,4.34,4.53,4.24,4.28,4.38
60546,EEE,Male,2013,3.51,4.24,3.49,3.31,3.17
53428,EEE,Male,2013,4.17,4.29,3.81,4.15,4.27
89068,EEE,Male,2013,4.00,4.04,3.80,4.11,4.21
49772,EEE,Male,2013,3.69,4.58,3.46,3.06,3.69
44510,EEE,Male,2013,4.15,4.47,4.14,4.09,4.03
80228,EEE,Male,2013,3.92,4.07,3.80,3.94,3.59
86376,EEE,Male,2014,3.29,4.56,3.59,2.76,2.03
68665,EEE,Male,2013,3.23,4.07,2.94,3.19,3.00
96243,EEE,Male,2013,3.56,4.09,3.55,3.34,3.17
65489,EEE,Male,2013,4.33,4.69,3.92,4.53,4.00
83107,EEE,Male,2013,2.77,3.44,3.10,3.02,2.22
95260,EEE,Male,2013,4.14,4.69,3.86,4.11,3.72
37218,EEE,Male,2013,3.56,4.16,2.94,3.08,3.93
70864,EEE,Male,2013,2.70,4.20,2.75,1.87,2.63
59488,EEE,Male,2013,2.95,3.71,2.67,2.73,2.83
28427,EEE,Male,2013,4.01,4.89,3.82,3.68,3.79
29073,EEE,Male,2013,2.83,4.02,2.95,2.36,2.28
81676,EEE,Female,2013,4.08,4.64,3.78,3.72,3.97
75986,EEE,Male,2013,3.02,4.13,2.73,3.00,2.60
57251,EEE,Male,2013,2.71,3.80,2.80,2.38,2.13
62634,EEE,Male,2013,2.51,3.78,2.84,1.83,2.45
28090,EEE,Male,2013,3.82,4.67,4.06,3.51,3.69
85226,EEE,Male,2013,2.58,3.78,1.97,2.26,1.84
55972,EEE,Female,2013,2.65,3.80,2.46,1.86,2.71
67313,EEE,Male,2013,3.29,4.20,3.42,2.47,3.48
35153,EEE,Female,2013,2.74,3.69,2.40,2.57,3.10
27065,EEE,Male,2013,3.46,4.18,3.57,3.66,3.04
25716,EEE,Male,2013,3.64,4.27,3.70,3.04,3.96
67977,EEE,Male,2013,2.73,4.22,2.69,1.94,2.00
87168,EEE,Male,2013,3.87,4.24,4.10,3.91,3.21
26042,EEE,Male,2013,3.83,4.09,3.33,4.06,3.97
64837,EEE,Male,2014,3.22,3.89,2.37,3.47,2.64
43903,EEE,Female,2014,3.68,3.60,2.85,4.06,3.77
69733,EEE,Male,2014,3.09,2.89,2.34,3.52,3.39
71454,EEE,Male,2014,3.81,4.29,2.84,4.02,3.77
43988,EEE,Male,2014,2.96,3.27,2.07,3.25,2.84
28561,EEE,Male,2014,3.00,3.33,2.24,3.06,3.11
48367,EEE,Female,2014,4.65,4.73,4.20,4.71,4.77
24998,EEE,Male,2014,4.37,4.67,3.61,4.31,4.74
78883,EEE,Male,2014,3.65,3.78,2.82,4.31,3.41
67207,EEE,Male,2014,4.17,4.56,3.87,4.43,3.93
95428,EEE,Male,2014,4.08,4.49,3.46,4.04,4.52
91649,EEE,Female,2014,3.77,4.53,3.51,3.94,2.59
71974,EEE,Male,2014,3.61,4.49,2.76,3.76,3.38
68660,EEE,Male,2014,3.79,4.56,3.08,3.92,3.31
29607,EEE,Female,2014,3.87,4.07,3.37,3.73,3.41
83314,EEE,Male,2014,3.16,2.71,2.49,3.42,3.33
66903,EEE,Male,2014,3.40,4.31,2.71,3.57,2.79
72316,EEE,Male,2014,3.58,4.33,3.33,3.57,3.14
39677,EEE,Male,2014,3.02,3.51,2.35,3.25,2.74
81302,EEE,Male,2014,3.51,4.13,3.09,3.96,3.03
39324,EEE,Male,2014,3.97,4.13,3.62,4.47,3.62
59963,EEE,Male,2014,3.75,3.84,3.13,3.96,3.94
73404,EEE,Male,2014,4.55,4.89,4.63,4.60,4.41
71553,EEE,Female,2014,3.34,3.49,3.22,3.36,3.10
46480,EEE,Male,2014,3.69,3.89,3.29,3.98,3.38
85797,EEE,Female,2014,3.23,3.62,2.61,3.34,2.76
90564,EEE,Male,2014,4.06,4.04,3.57,4.36,4.41
95237,EEE,Male,2014,3.68,4.04,3.20,4.15,3.45
77818,EEE,Male,2014,3.35,3.20,2.52,3.86,3.60
74583,EEE,Male,2014,3.71,3.56,3.00,3.96,3.90
63440,EEE,Male,2014,3.23,3.76,2.81,3.28,3.07
61039,EEE,Male,2014,4.10,4.60,3.61,4.36,4.13
52543,EEE,Female,2014,4.55,4.71,4.10,4.74,4.48
26069,EEE,Male,2014,3.28,3.89,2.36,3.79,2.97
81189,EEE,Male,2014,3.86,3.96,3.27,4.12,4.07
62835,EEE,Male,2014,3.54,3.80,2.88,3.83,3.52
77633,EEE,Female,2014,3.88,4.13,3.39,4.19,3.55
36836,EEE,Male,2014,3.26,3.33,2.50,3.81,3.24
87242,EEE,Male,2014,3.91,4.31,3.31,4.00,4.03
34375,EEE,Male,2014,3.22,3.64,2.40,3.21,3.13
33927,EEE,Female,2014,3.64,4.31,3.15,3.64,3.21
39919,EEE,Male,2014,4.03,3.98,3.33,4.55,4.17
28114,EEE,Male,2014,4.14,4.60,3.45,4.52,4.00
56216,EEE,Male,2014,4.35,4.64,4.22,4.45,3.76
35923,EEE,Male,2014,3.82,3.69,3.27,4.50,3.87
49753,EEE,Male,2014,3.19,3.27,2.72,3.29,3.19
93572,EEE,Male,2014,3.79,4.18,3.40,4.18,3.41
44179,EEE,Male,2014,3.56,4.27,3.00,3.61,2.77
84505,EEE,Female,2014,4.53,4.82,4.00,4.57,4.69
92888,EEE,Male,2014,4.21,4.64,4.08,4.45,3.90
77878,EEE,Male,2014,3.28,4.00,2.71,3.45,3.17
40335,EEE,Male,2014,4.10,3.87,3.78,4.35,3.90
93145,EEE,Male,2014,3.32,4.22,2.86,2.89,3.42
25188,EEE,Female,2014,3.87,4.18,3.59,4.11,3.52
23671,EEE,Male,2014,3.44,3.82,2.90,3.64,3.26
28641,EEE,Male,2014,3.28,3.36,2.72,3.28,3.35
68363,EEE,Female,2014,4.21,4.73,3.67,4.09,4.10
45045,EEE,Male,2014,3.25,3.33,2.58,3.71,3.48
75745,EEE,Male,2014,3.71,3.87,2.64,3.91,3.94
46007,EEE,Male,2014,3.99,4.53,3.76,4.15,3.62
35630,EEE,Male,2014,3.19,4.09,2.57,2.93,3.10
30821,EEE,Male,2014,3.97,4.22,3.06,4.40,3.76
74071,EEE,Female,2014,3.77,4.11,3.22,4.15,3.21
31317,EEE,Male,2014,4.39,4.64,4.16,4.47,4.10
62064,EEE,Male,2014,3.26,3.22,2.39,3.57,3.55
77009,EEE,Male,2014,4.12,4.47,3.94,4.06,3.41
89487,EEE,Male,2014,4.33,4.51,3.77,4.51,4.55
28546,EEE,Male,2014,4.34,4.64,3.65,4.70,4.48
34277,EEE,Male,2014,4.35,4.38,3.82,4.57,4.24
62531,EEE,Male,2014,3.73,4.11,3.40,4.11,2.93
76114,EEE,Male,2014,3.78,3.87,3.33,3.96,3.76
37029,ICE,Female,2010,2.33,2.71,1.96,2.08,2.82
59118,ICE,Female,2013,1.80,2.87,1.53,1.09,1.67
63997,ICE,Male,2010,1.97,2.53,1.70,1.65,1.62
52733,ICE,Male,2011,2.17,3.23,1.91,1.92,2.42
24142,ICE,Male,2010,3.76,4.13,4.10,3.49,3.62
90226,ICE,Male,2010,3.80,4.33,4.24,3.43,3.07
52181,ICE,Male,2010,3.53,3.17,3.47,3.58,3.35
60704,ICE,Male,2010,2.96,3.41,3.24,2.49,2.79
90595,ICE,Male,2014,1.85,2.48,2.33,1.67,1.17
72689,ICE,Male,2010,3.60,3.87,3.74,3.32,3.38
47584,ICE,Male,2010,2.66,2.98,2.44,2.23,2.44
75158,ICE,Male,2010,3.29,3.98,2.70,2.49,3.52
56393,ICE,Male,2010,3.21,3.47,3.36,3.04,3.31
35215,ICE,Female,2010,4.44,4.16,4.54,4.57,4.10
57746,ICE,Male,2010,2.75,3.10,2.75,2.42,2.09
34095,ICE,Male,2010,3.64,3.49,3.94,3.17,3.14
38591,ICE,Male,2010,2.31,3.06,2.60,1.65,1.76
87295,ICE,Male,2010,3.82,3.73,4.04,3.81,3.52
76390,ICE,Male,2010,2.86,3.48,3.08,2.18,2.82
58291,ICE,Male,2010,2.56,3.02,2.48,1.84,2.35
66557,ICE,Male,2010,3.48,3.06,3.35,3.46,3.03
33034,ICE,Female,2010,3.40,3.06,2.96,3.65,3.86
24416,ICE,Female,2010,4.53,4.47,4.38,4.60,4.48
41741,ICE,Female,2010,4.56,4.09,4.64,4.79,4.59
64249,ICE,Male,2010,4.55,4.40,4.54,4.66,4.55
91945,ICE,Female,2010,4.22,3.87,4.04,4.43,4.17
78721,ICE,Male,2010,4.75,4.58,4.90,4.91,4.38
53538,ICE,Female,2010,3.55,3.32,3.56,3.36,3.38
65830,ICE,Male,2010,3.73,3.32,3.80,3.91,3.72
73273,ICE,Male,2010,2.44,2.76,2.45,1.77,2.24
85906,ICE,Female,2010,3.27,3.18,3.44,2.98,3.00
97151,ICE,Female,2010,3.38,2.49,3.39,3.75,3.55
51856,ICE,Male,2011,2.21,2.61,1.62,1.58,3.19
45598,ICE,Male,2010,2.63,3.11,3.23,2.00,2.25
82058,ICE,Female,2010,4.40,4.11,4.50,4.40,4.28
66849,ICE,Female,2010,2.58,2.96,2.61,1.95,2.58
32129,ICE,Female,2010,3.45,3.29,3.38,2.98,3.32
32758,ICE,Female,2010,4.53,4.31,4.54,4.45,4.41
67118,ICE,Male,2010,3.95,3.36,4.30,4.09,3.83
80340,ICE,Female,2010,3.25,3.34,3.08,2.35,3.28
43021,ICE,Male,2010,2.96,3.67,2.84,2.42,2.74
77100,ICE,Male,2010,2.13,2.80,2.20,1.24,2.12
61248,ICE,Female,2010,4.66,4.56,4.72,4.73,4.45
66846,ICE,Male,2010,3.86,3.51,3.73,4.25,3.35
41057,ICE,Male,2010,3.29,3.22,2.98,3.36,3.31
60552,ICE,Female,2010,3.54,3.31,3.22,3.31,3.69
62949,ICE,Male,2011,2.10,3.20,2.63,1.37,1.06
41705,ICE,Male,2011,2.24,3.42,3.00,1.65,1.87
87891,ICE,Female,2010,3.73,3.60,3.50,3.46,3.76
96156,ICE,Male,2010,3.65,3.69,3.76,3.38,3.83
81895,ICE,Male,2010,3.43,3.60,3.80,2.61,3.28
59276,ICE,Female,2011,2.49,2.76,2.83,1.78,2.90
62913,ICE,Male,2010,4.11,4.09,4.20,4.17,3.55
62192,ICE,Male,2010,2.75,2.82,2.16,3.02,2.84
29216,ICE,Female,2010,2.37,2.89,2.04,1.84,2.20
76571,ICE,Male,2010,2.55,3.02,2.16,2.42,2.43
88941,ICE,Male,2011,2.23,2.30,1.98,2.31,1.73
59171,ICE,Male,2010,3.26,3.43,3.20,2.69,3.59
70317,ICE,Female,2010,4.30,4.02,4.38,4.30,4.28
25067,ICE,Male,2010,4.55,4.53,4.78,4.32,4.55
72367,ICE,Male,2010,3.08,3.54,4.10,2.18,2.27
91313,ICE,Male,2010,4.21,4.33,4.22,3.72,4.10
76865,ICE,Male,2010,3.17,3.11,3.48,3.15,2.62
39643,ICE,Female,2010,4.12,3.51,3.94,4.74,4.21
89116,ICE,Male,2010,4.67,4.64,4.70,4.83,4.66
48760,ICE,Female,2010,4.26,4.16,4.52,4.06,4.14
51159,ICE,Male,2010,3.88,3.89,4.26,3.48,3.79
84091,ICE,Male,2010,3.00,3.38,3.04,2.47,3.24
36947,ICE,Male,2011,3.51,4.02,3.88,2.94,3.48
90019,ICE,Male,2011,3.35,3.52,3.25,2.98,3.76
78779,ICE,Female,2011,4.51,4.65,4.41,4.50,4.52
85368,ICE,Male,2011,3.69,3.52,3.32,3.96,3.90
39283,ICE,Male,2011,3.64,3.89,3.53,3.32,3.15
77052,ICE,Female,2011,2.79,3.28,2.44,2.20,2.79
38900,ICE,Male,2011,2.75,2.35,2.31,2.43,3.09
84996,ICE,Male,2013,2.12,3.48,1.72,1.62,3.03
47089,ICE,Male,2012,2.84,3.60,2.36,1.87,2.06
80543,ICE,Male,2011,4.38,4.37,4.20,4.50,4.03
79602,ICE,Male,2012,3.35,3.87,3.38,2.76,3.50
48899,ICE,Female,2011,4.14,4.09,3.96,4.07,3.84
39537,ICE,Male,2011,4.76,4.70,4.49,4.98,4.38
34286,ICE,Male,2011,3.39,3.54,3.43,3.02,3.25
92952,ICE,Female,2011,3.53,3.26,3.25,3.27,3.69
29202,ICE,Male,2011,3.54,3.61,3.51,2.92,3.56
58085,ICE,Male,2012,2.27,3.57,2.18,1.83,2.00
83271,ICE,Male,2011,2.64,3.57,2.48,1.90,2.81
43653,ICE,Male,2012,3.09,3.32,3.04,2.82,3.48
45655,ICE,Female,2012,3.54,3.43,3.16,3.49,4.00
61821,ICE,Male,2012,3.39,3.30,2.62,3.21,3.97
37023,ICE,Female,2012,3.07,3.32,2.24,2.85,3.55
49291,ICE,Male,2012,2.61,2.81,2.48,2.55,2.56
65300,ICE,Male,2012,2.86,3.51,2.76,2.46,2.69
60066,ICE,Male,2012,3.07,3.51,2.24,3.00,3.50
73966,ICE,Male,2012,4.03,4.45,3.51,3.68,4.28
96387,ICE,Female,2012,3.15,3.30,2.44,3.37,3.66
84012,ICE,Male,2012,2.96,3.68,3.15,2.24,2.52
27206,ICE,Female,2012,3.87,4.06,3.29,3.87,4.10
80630,ICE,Male,2012,3.99,4.34,3.53,3.45,4.38
42154,ICE,Male,2012,3.73,3.55,3.35,3.83,4.14
67486,ICE,Female,2012,4.50,4.55,4.14,4.62,4.55
53260,ICE,Male,2012,3.30,3.40,3.06,3.79,3.43
37130,ICE,Female,2012,2.49,2.32,2.21,2.40,2.25
93730,ICE,Male,2012,2.83,2.85,2.56,2.68,2.48
56144,ICE,Male,2012,4.13,4.06,3.78,4.11,4.31
54537,ICE,Female,2012,3.88,3.85,3.78,3.84,4.03
34433,ICE,Male,2013,3.69,4.04,3.65,3.55,3.59
93913,ICE,Male,2012,3.73,4.11,3.06,3.72,3.86
30011,ICE,Female,2012,3.33,2.89,2.67,3.26,3.91
62740,ICE,Male,2012,3.27,3.64,3.06,2.57,3.79
43234,ICE,Female,2012,2.51,3.06,2.28,2.07,2.39
34835,ICE,Male,2012,3.84,4.02,3.59,3.91,3.79
58088,ICE,Female,2012,3.56,3.68,3.08,3.49,3.76
54737,ICE,Female,2012,3.11,3.49,2.40,2.74,3.39
97478,ICE,Male,2012,2.96,3.57,3.00,2.51,2.47
30676,ICE,Male,2012,4.34,4.57,3.94,4.32,4.21
80483,ICE,Female,2013,4.68,4.55,4.59,4.74,4.72
84956,ICE,Female,2012,3.80,3.87,3.31,3.73,4.10
89794,ICE,Female,2012,3.39,3.34,2.83,3.41,3.45
51607,ICE,Female,2012,3.16,2.74,2.72,3.06,3.52
62106,ICE,Female,2012,3.53,3.57,3.10,3.40,3.76
26673,ICE,Female,2012,3.97,3.98,3.75,3.87,4.28
31758,ICE,Female,2011,4.12,4.30,3.85,3.88,4.14
52588,ICE,Male,2012,4.22,4.26,3.78,4.24,4.31
66972,ICE,Female,2012,3.88,3.51,3.28,3.77,4.55
46084,ICE,Female,2012,3.27,3.28,2.69,3.27,3.62
34277,ICE,Male,2012,4.62,4.51,4.45,4.72,4.83
90949,ICE,Female,2012,3.38,3.72,2.66,3.09,3.13
47606,ICE,Male,2012,3.69,4.55,3.53,3.51,3.10
44875,ICE,Male,2012,3.73,4.11,3.13,3.70,4.31
24229,ICE,Female,2012,3.58,3.47,3.29,3.38,3.14
33353,ICE,Female,2012,2.57,3.38,2.17,1.83,2.67
45460,ICE,Female,2012,3.40,3.47,2.90,3.04,3.59
93512,ICE,Male,2013,3.43,3.51,2.85,3.57,3.68
71216,ICE,Female,2012,3.37,3.26,2.70,3.15,3.97
88506,ICE,Female,2012,4.30,4.60,4.02,4.53,3.76
70379,ICE,Female,2012,3.55,3.74,3.04,2.96,4.00
83558,ICE,Female,2012,2.90,3.47,2.62,2.42,2.69
38399,ICE,Male,2013,2.93,3.40,3.05,2.39,2.47
75820,ICE,Male,2013,2.40,2.76,2.47,1.78,2.52
85488,ICE,Male,2013,3.52,4.29,3.25,2.83,3.81
45496,ICE,Male,2013,4.51,4.80,4.55,4.38,4.27
28806,ICE,Female,2013,3.70,4.00,3.23,3.74,3.69
33046,ICE,Female,2013,3.50,3.42,3.35,3.32,3.72
65731,ICE,Male,2013,4.34,4.62,4.10,4.23,4.55
83425,ICE,Female,2013,4.01,4.20,3.48,3.62,4.41
92915,ICE,Female,2013,4.71,4.62,4.59,4.70,4.83
69812,ICE,Male,2013,2.91,4.16,2.87,2.53,2.70
73466,ICE,Male,2013,3.27,3.49,3.18,2.92,3.14
74146,ICE,Female,2013,2.90,3.87,2.39,2.42,3.26
64727,ICE,Female,2013,3.61,3.80,3.02,3.34,4.07
63544,ICE,Male,2013,2.90,3.93,2.73,2.29,3.61
52369,ICE,Male,2013,3.49,3.73,3.19,3.35,3.73
41905,ICE,Female,2013,3.77,4.36,3.14,3.48,3.97
88515,ICE,Male,2013,3.32,4.16,3.20,2.45,3.10
94971,ICE,Male,2013,4.60,4.78,4.49,4.45,4.62
63497,ICE,Male,2013,3.46,3.80,3.17,3.02,3.54
94696,ICE,Male,2013,3.51,4.24,3.22,3.00,3.50
35225,ICE,Male,2013,3.55,4.13,3.35,2.96,3.10
32323,ICE,Male,2014,2.17,3.42,2.24,1.64,2.22
79238,ICE,Male,2013,3.75,4.27,3.41,3.37,4.08
42070,ICE,Male,2014,3.81,4.49,2.51,3.53,3.42
26100,ICE,Male,2013,3.85,4.00,3.54,3.72,3.90
35135,ICE,Female,2013,4.89,4.96,4.88,4.81,4.93
61469,ICE,Male,2013,4.45,4.07,4.12,4.68,4.90
27261,ICE,Male,2013,3.29,4.13,3.29,2.91,2.72
63128,ICE,Male,2013,3.75,4.36,3.59,3.57,3.52
44444,ICE,Male,2013,3.97,4.40,4.10,3.31,3.79
79542,ICE,Female,2014,2.00,2.56,2.21,1.62,1.84
77497,ICE,Male,2013,3.11,4.02,2.96,1.98,3.46
95380,ICE,Male,2014,3.29,3.98,2.94,2.97,2.75
86064,ICE,Male,2013,4.25,4.78,4.16,4.11,3.52
71980,ICE,Male,2013,4.27,4.42,3.96,4.00,4.14
57417,ICE,Male,2013,3.74,3.33,3.44,3.68,4.07
31193,ICE,Male,2013,4.11,4.53,3.98,4.36,3.38
97537,ICE,Male,2013,3.51,3.91,3.15,3.10,3.16
88955,ICE,Male,2013,2.70,3.69,2.47,1.89,2.88
81024,ICE,Female,2013,3.59,3.80,3.04,3.62,3.69
31295,ICE,Male,2013,2.82,3.93,2.80,1.81,2.57
97563,ICE,Female,2013,3.77,3.87,3.29,3.40,4.12
33541,ICE,Female,2013,3.71,4.07,3.51,3.24,3.97
47130,ICE,Male,2013,3.46,4.29,3.29,2.83,3.58
55241,ICE,Female,2013,3.13,4.07,2.41,3.02,3.30
56553,ICE,Female,2013,3.13,3.42,2.72,3.07,3.28
47689,ICE,Male,2013,3.19,3.49,2.89,3.49,3.38
66978,ICE,Female,2013,3.01,3.49,2.59,2.59,3.40
56619,ICE,Male,2013,3.00,3.49,3.06,2.43,2.38
44033,ICE,Female,2013,2.68,3.20,2.26,1.61,2.95
87318,ICE,Male,2013,2.70,4.13,2.51,2.29,2.15
83500,ICE,Male,2013,2.30,3.98,2.66,1.74,1.51
47682,ICE,Male,2013,4.23,4.42,4.16,3.94,4.45
68487,ICE,Male,2013,4.12,4.44,4.10,3.60,3.86
93868,ICE,Male,2013,2.64,3.33,2.57,2.02,2.30
84229,ICE,Male,2013,3.76,3.96,3.47,3.62,4.03
24173,ICE,Female,2013,3.94,4.24,3.76,3.69,4.31
64334,ICE,Female,2013,4.55,4.42,4.31,4.47,4.76
84071,ICE,Male,2013,2.65,3.20,3.18,2.08,2.37
56646,ICE,Female,2014,3.30,3.53,2.67,3.30,3.33
46820,ICE,Female,2014,3.70,4.09,3.18,4.08,3.41
59601,ICE,Male,2014,3.86,3.84,3.35,3.94,3.76
58964,ICE,Male,2014,3.76,3.80,3.07,3.73,3.90
74548,ICE,Male,2014,3.31,3.76,2.48,3.74,2.72
38636,ICE,Male,2014,3.19,3.20,2.61,3.35,3.20
55853,ICE,Male,2014,3.71,3.78,3.29,3.86,3.55
27056,ICE,Male,2014,3.13,3.76,2.60,2.88,3.57
45825,ICE,Male,2014,3.62,3.80,2.91,3.84,3.63
84735,ICE,Male,2014,4.05,4.56,3.47,4.16,3.66
80342,ICE,Female,2014,4.33,4.42,3.65,4.53,4.45
40390,ICE,Male,2014,3.61,4.47,3.37,3.57,2.93
36423,ICE,Male,2014,3.98,3.73,3.17,4.17,4.38
31838,ICE,Female,2014,4.19,4.38,4.00,4.51,3.48
48913,ICE,Female,2014,3.24,3.20,2.63,3.48,3.33
55203,ICE,Male,2014,4.14,4.24,3.49,4.38,4.03
24814,ICE,Male,2014,3.11,3.02,2.15,3.02,3.35
64824,ICE,Female,2014,4.48,4.49,4.00,4.60,4.52
35053,ICE,Male,2014,3.34,3.51,2.36,3.63,3.33
77001,ICE,Female,2014,4.50,4.31,4.08,4.60,4.55
55338,ICE,Male,2014,4.26,4.11,3.48,4.62,4.62
86692,ICE,Female,2014,4.12,4.02,3.47,4.32,4.31
48136,ICE,Female,2014,4.38,4.56,3.69,4.45,4.59
44315,ICE,Male,2014,3.71,3.91,3.20,4.11,3.62
78311,ICE,Male,2014,3.57,3.22,3.04,3.83,3.97
40295,ICE,Male,2014,3.17,3.02,2.63,3.06,3.83
39342,ICE,Male,2014,3.79,3.96,3.30,3.85,4.07
24161,ICE,Female,2014,3.60,3.24,2.62,4.22,3.76
46660,ICE,Female,2014,4.67,4.67,4.35,4.72,4.76
28210,ICE,Male,2014,3.45,3.64,2.72,3.75,3.42
80315,ICE,Female,2014,4.04,4.07,3.45,4.30,4.03
29396,ICE,Female,2014,3.98,3.84,3.31,4.31,4.07
60157,ICE,Female,2014,4.47,4.56,4.08,4.62,4.17
56939,ICE,Female,2014,3.80,4.00,2.98,4.11,3.59
58521,ICE,Female,2014,3.66,3.84,2.93,4.32,3.03
29054,ICE,Male,2014,3.14,2.60,2.67,3.17,3.58
90625,ICE,Female,2014,4.53,4.18,4.16,4.79,4.66
73496,ICE,Female,2014,3.26,3.20,2.45,3.38,3.66
71376,ICE,Male,2014,4.04,3.96,3.18,4.34,4.21
60815,ICE,Male,2014,3.69,4.07,3.06,3.77,3.59
43278,ICE,Male,2014,4.59,4.73,4.08,4.87,4.45
38055,ICE,Male,2014,4.62,4.60,4.29,4.66,4.83
57826,ICE,Female,2014,3.68,3.91,3.23,3.85,3.34
83224,ICE,Female,2014,3.77,3.91,3.47,3.89,3.72
30048,ICE,Female,2014,4.54,4.53,3.80,4.72,4.83
63642,ICE,Male,2014,3.51,3.53,2.64,3.85,3.59
27254,ICE,Male,2010,2.04,2.70,1.53,1.48,3.04
82910,ICE,Male,2010,1.94,2.71,1.66,1.23,1.83
67263,MAT,Male,2011,2.17,2.98,1.95,1.90,1.95
80379,MAT,Male,2010,4.27,4.23,4.23,4.45,4.26
46954,MAT,Male,2010,3.06,3.31,2.22,3.86,3.27
39841,MAT,Male,2013,2.02,2.52,1.47,2.27,1.91
71666,MAT,Female,2011,4.11,4.02,3.87,3.63,4.24
81070,MAT,Male,2011,3.71,3.77,3.87,2.89,3.63
47076,MAT,Male,2011,2.70,2.88,2.96,3.28,2.25
33022,MAT,Female,2011,3.44,3.54,3.18,2.97,3.50
38694,MAT,Male,2011,2.84,3.46,2.56,2.40,2.57
87651,MAT,Male,2012,2.18,2.96,1.67,1.73,2.29
78979,MAT,Male,2013,2.33,3.00,1.25,2.45,2.69
73247,MAT,Male,2013,1.93,2.00,1.53,2.14,2.01
72925,MAT,Male,2011,3.02,3.33,2.76,2.19,3.18
92465,MAT,Female,2011,4.36,3.98,4.29,3.91,4.57
44729,MAT,Female,2011,4.75,4.67,4.60,4.09,4.86
82702,MAT,Male,2011,3.57,3.79,3.16,3.07,4.00
32855,MAT,Male,2012,2.14,2.69,1.90,2.29,1.99
76142,MAT,Female,2011,4.65,4.33,4.69,3.97,4.86
83399,MAT,Male,2011,2.94,3.04,3.06,2.29,2.84
53087,MAT,Female,2011,3.26,3.02,2.80,3.08,3.50
45615,MAT,Male,2011,3.56,3.60,3.70,3.11,3.30
60940,MAT,Male,2013,1.91,2.58,1.21,2.12,1.96
74396,MAT,Male,2012,2.91,2.85,3.24,2.38,2.80
92677,MAT,Male,2012,3.29,3.22,3.50,3.21,2.92
50537,MAT,Female,2012,3.48,2.74,3.53,4.00,3.40
93068,MAT,Female,2012,4.16,4.07,4.18,4.34,3.86
36724,MAT,Male,2012,3.04,2.70,2.67,3.00,3.64
66836,MAT,Male,2013,2.90,2.83,2.76,3.38,3.04
40763,MAT,Male,2012,3.33,3.93,3.33,2.90,3.09
78587,MAT,Male,2012,3.13,3.33,2.78,2.86,3.06
96162,MAT,Female,2012,3.90,3.52,4.13,4.28,3.59
28267,MAT,Female,2012,4.03,3.52,3.70,4.34,4.20
64558,MAT,Female,2013,2.41,1.72,2.42,2.69,2.67
68973,MAT,Male,2013,2.52,2.70,2.76,2.39,2.29
60374,MAT,Female,2012,3.34,2.98,3.71,3.52,3.22
96188,MAT,Female,2012,3.55,3.52,3.54,3.79,3.25
63122,MAT,Female,2012,4.73,4.61,4.62,4.83,4.61
83261,MAT,Female,2012,4.80,4.61,4.89,4.86,4.57
49125,MAT,Female,2012,3.43,3.52,3.39,3.21,3.50
71129,MAT,Male,2012,3.13,2.70,2.68,3.28,3.70
27207,MAT,Female,2012,4.53,4.17,4.76,4.59,4.35
64420,MAT,Male,2012,2.95,3.26,2.09,2.94,3.36
92271,MAT,Female,2012,3.08,3.22,3.02,2.45,3.35
54888,MAT,Male,2012,3.56,4.07,3.47,3.21,3.04
81767,MAT,Male,2013,2.24,2.72,2.10,2.69,1.84
58987,MAT,Male,2013,3.52,2.98,3.28,4.21,4.14
34056,MAT,Female,2013,4.18,3.89,4.24,4.41,4.28
87360,MAT,Female,2013,3.82,3.74,3.69,3.97,3.93
49192,MAT,Male,2013,2.97,2.61,2.87,3.56,3.19
70456,MAT,Male,2013,2.61,2.50,2.94,3.56,1.97
50160,MAT,Male,2013,4.15,4.17,4.07,4.48,4.02
56811,MAT,Male,2013,3.84,3.78,3.69,4.41,3.67
29846,MAT,Female,2013,3.43,2.67,3.33,4.03,3.93
54032,MAT,Female,2013,4.10,3.65,4.13,4.33,4.40
93468,MAT,Female,2013,4.27,4.11,4.04,4.45,4.60
